,0,1,2,3,4,5,6,7,8,9,total
444,80,149,68,67,95,76,62,120,155,156,1028
445,80,149,68,68,95,76,62,121,155,156,1030
446,80,149,68,68,95,76,62,121,155,156,1030
447,80,151,68,68,95,77,63,121,155,156,1034
448,80,151,68,68,95,78,63,121,155,156,1035
449,80,151,68,68,95,78,63,121,157,156,1037
450,80,151,68,68,96,78,63,121,157,156,1038
451,80,151,68,69,96,78,64,122,157,156,1041
452,80,151,68,69,96,78,64,122,157,156,1041
453,80,152,68,69,96,78,65,123,157,156,1044
454,80,152,68,69,96,78,65,123,157,157,1045
455,80,153,68,69,96,79,65,123,157,157,1047
456,80,153,68,70,96,79,65,123,158,157,1049
457,80,153,69,70,96,80,65,123,158,157,1051
458,80,153,69,70,96,80,65,124,158,157,1052
459,80,154,69,70,96,80,65,124,158,157,1053
460,80,154,69,70,96,80,65,124,158,157,1053
461,82,154,69,70,96,80,65,124,158,157,1055
462,83,154,69,70,96,81,65,124,158,157,1057
463,83,154,69,70,96,81,66,124,158,157,1058
464,83,154,69,70,96,81,66,124,158,157,1058
465,83,154,70,70,96,81,66,124,158,157,1059
466,83,154,70,71,96,81,66,124,158,157,1060
467,83,154,70,71,96,81,66,124,158,157,1060
468,83,154,70,71,96,81,66,124,158,157,1060
469,83,154,71,71,96,81,66,124,158,157,1061
470,84,154,71,71,96,81,66,124,158,157,1062
471,85,154,71,71,96,82,66,125,158,157,1065
472,85,154,71,71,96,82,66,126,158,157,1066
473,85,154,71,71,97,82,66,126,158,157,1067
474,85,154,71,72,97,82,66,126,158,157,1068
475,85,154,71,72,97,82,66,126,158,157,1068
476,85,154,72,72,97,82,66,126,159,157,1070
477,85,154,72,72,98,82,66,126,159,157,1071
478,86,154,73,72,98,82,66,126,159,157,1073
479,87,154,73,72,98,82,66,126,159,157,1074
480,87,154,73,72,98,82,66,126,160,157,1075
481,87,154,74,72,99,82,67,126,160,157,1078
482,87,154,74,72,99,82,67,126,160,157,1078
483,87,154,74,73,99,82,67,127,160,157,1080
484,87,154,74,73,99,82,67,127,160,157,1080
485,87,154,74,73,100,83,67,128,160,158,1084
486,87,155,74,73,100,83,67,128,160,158,1085
487,87,155,74,73,101,83,67,128,160,158,1086
488,87,156,74,73,101,84,67,128,160,158,1088
489,87,156,74,73,101,84,67,128,160,158,1088
490,87,156,74,73,101,84,68,128,160,158,1089
491,87,156,74,73,101,84,68,129,160,158,1090
492,87,156,74,74,101,84,68,130,160,158,1092
493,87,156,74,75,101,85,68,130,160,158,1094
494,87,156,74,75,101,85,68,130,160,158,1094
495,87,156,74,75,102,85,68,131,160,158,1096
496,87,156,74,75,102,85,68,131,160,158,1096
497,87,156,74,75,102,85,68,131,160,158,1096
498,87,156,74,75,102,85,68,131,160,158,1096
499,87,156,74,75,102,86,68,131,160,158,1097
500,87,156,74,75,102,86,68,131,160,158,1097
501,87,156,74,75,102,86,68,132,160,158,1098
502,87,156,75,75,102,86,68,132,160,158,1099
503,87,156,75,76,102,86,68,132,160,158,1100
504,87,156,76,76,103,86,68,132,160,158,1102
505,88,156,76,76,105,86,68,132,160,158,1105
506,88,157,76,76,105,86,68,132,160,158,1106
507,88,158,76,76,105,86,68,132,160,158,1107
508,89,158,76,76,105,86,68,132,160,159,1109
509,90,158,76,76,105,86,68,133,161,159,1112
510,90,158,76,76,105,86,68,133,161,159,1112
511,90,158,76,76,105,86,68,133,161,159,1112
512,91,158,76,76,106,87,68,133,161,159,1115
513,91,158,77,76,106,87,70,134,161,159,1119
514,91,158,77,76,106,87,70,134,161,159,1119
515,92,158,77,76,106,87,70,134,161,159,1120
516,92,158,78,76,106,87,70,136,161,159,1123
517,92,158,78,76,106,87,70,136,161,159,1123
518,92,158,79,76,106,87,71,136,161,159,1125
519,92,158,80,76,107,88,71,136,161,159,1128
520,92,158,81,76,107,90,71,136,162,159,1132
521,92,159,81,76,107,90,72,136,162,159,1134
522,92,159,81,76,107,90,72,137,162,159,1135
523,92,159,81,76,107,90,73,137,162,159,1136
524,92,159,81,76,107,90,73,137,162,159,1136
525,92,159,81,76,107,91,73,138,162,159,1138
526,93,159,81,76,107,92,73,138,162,161,1142
527,93,159,81,76,107,92,73,138,162,161,1142
528,93,159,81,76,107,92,74,138,162,161,1143
529,93,159,82,76,107,92,74,138,162,161,1144
530,93,159,82,76,107,92,74,138,162,161,1144
531,94,159,82,76,108,92,74,138,162,161,1146
532,94,159,82,76,108,92,75,138,163,161,1148
533,94,159,82,76,109,92,75,139,163,161,1150
534,94,159,82,76,110,92,75,139,164,161,1152
535,95,159,82,76,111,92,75,140,164,161,1155
536,95,159,82,76,111,92,75,140,164,161,1155
537,95,160,82,76,111,92,76,140,164,161,1157
538,95,160,82,77,111,92,76,141,164,161,1159
539,95,160,83,77,111,92,76,141,164,161,1160
540,95,160,83,77,112,92,76,142,164,161,1162
541,95,160,83,77,112,93,76,142,164,161,1163
542,95,160,83,77,112,93,76,142,164,161,1163
543,95,160,83,77,113,93,77,142,165,161,1166
544,97,160,83,77,113,93,78,142,165,161,1169
545,97,160,83,77,113,93,78,142,165,161,1169
546,97,160,83,77,113,94,78,143,165,161,1171
547,97,160,83,78,113,94,78,143,165,161,1172
548,97,160,84,78,114,94,78,143,165,161,1174
549,97,160,84,79,114,94,78,143,165,161,1175
550,97,161,84,79,114,94,78,143,165,161,1176
551,97,161,84,79,114,94,78,143,165,161,1176
552,97,161,85,79,114,94,78,143,165,161,1177
553,97,161,85,79,114,94,78,143,165,161,1177
554,97,161,85,79,114,94,78,143,165,161,1177
555,97,162,85,79,114,94,78,143,165,161,1178
556,98,162,85,79,115,94,78,143,165,161,1180
557,99,162,85,79,116,94,79,144,165,161,1184
558,99,162,85,79,116,94,79,144,165,161,1184
559,99,162,85,79,116,94,79,144,165,162,1185
560,99,163,85,79,117,94,79,144,165,162,1187
561,99,163,85,79,117,94,79,144,165,162,1187
562,99,163,85,79,117,94,79,144,165,163,1188
563,100,164,85,79,117,94,79,144,165,163,1190
564,100,164,85,79,117,94,79,144,165,163,1190
565,100,165,85,79,117,94,79,144,165,163,1191
566,100,165,85,79,118,94,80,144,165,164,1194
567,100,165,86,79,118,94,80,144,165,164,1195
568,101,165,86,79,118,96,80,144,165,164,1198
569,101,165,86,79,118,96,80,144,165,164,1198
570,101,165,86,79,118,96,80,144,165,164,1198
571,101,165,87,79,118,96,80,144,165,164,1199
572,101,165,87,79,118,96,80,144,165,164,1199
