cte_max_before,cte_max_after,steering_l2_before,steering_l2_after,time,mutation type,mutation method,episode
1.2352,1.0358,0.16669741498452764,0.14894362591446492,03-27-21-54,XAI_SM,attention_same,2
0.5351,0.7731,0.0770805161671362,0.1345521125511334,03-27-21-54,XAI_SM,attention_same,3
1.0191,nan,0.11197455616047401,nan,03-27-21-54,XAI_SM,attention_same,4
0.3243,0.5655,0.03351488309617064,0.09210768388520704,03-27-22-01,XAI_SM,attention_opposite,0
1.5117,1.0686,0.23481066043040166,0.06782173746561819,03-27-22-01,XAI_SM,attention_opposite,1
1.2712,1.0714,0.16907136233475742,0.13928906357662008,03-27-22-01,XAI_SM,attention_opposite,2
0.5538,0.8128,0.08811857038515289,0.16006587343586595,03-27-22-01,XAI_SM,attention_opposite,3
0.9815,1.0345,0.08803806700146177,0.10833534080768352,03-27-22-01,XAI_SM,attention_opposite,4
0.8158,0.923,0.16580771672401887,0.20214612725085201,03-27-22-01,XAI_SM,attention_opposite,5
0.8392,1.1735,0.09636512869901655,0.15070728755181703,03-27-22-01,XAI_SM,attention_opposite,6
1.2313,1.1309,0.15728677410203915,0.17294061628242963,03-27-22-01,XAI_SM,attention_opposite,7
1.0673,0.7692,0.16844087787673806,0.10435203040802565,03-27-22-01,XAI_SM,attention_opposite,8
1.1666,1.0692,0.1685818079307204,0.22586538559456185,03-27-22-01,XAI_SM,attention_opposite,9
1.3968,0.9571,0.17757012570455485,0.07445057479531653,03-27-22-01,XAI_SM,attention_opposite,10
0.8495,0.9648,0.16921029141888327,0.1854859439119365,03-27-22-01,XAI_SM,attention_opposite,11
1.1445,0.7109,0.15506493035607724,0.07643767927133932,03-27-22-01,XAI_SM,attention_opposite,12
0.5904,0.523,0.06912798890298423,0.04244590643792025,03-27-22-01,XAI_SM,attention_opposite,13
0.7359,0.5025,0.0774284673626578,0.02910473629855706,03-27-22-01,XAI_SM,attention_opposite,14
0.9971,0.5718,0.1374350259658477,0.0637529252559033,03-27-22-01,XAI_SM,attention_opposite,15
0.3406,0.562,0.02318786290923334,0.03785111976293674,03-27-22-01,XAI_SM,attention_opposite,16
0.952,1.2465,0.13298647767401653,0.23601700984046667,03-27-22-01,XAI_SM,attention_opposite,17
0.417,0.4695,0.028793940575286656,0.03974369861892893,03-27-22-01,XAI_SM,attention_opposite,18
0.8727,0.8352,0.14345429869120602,0.1356875001680369,03-27-22-01,XAI_SM,attention_opposite,19
0.7222,0.6837,0.07623095009481211,0.06152653934008478,03-27-22-01,XAI_SM,attention_opposite,20
1.3622,1.0003,0.18662801641683383,0.1587434019901518,03-27-22-01,XAI_SM,attention_opposite,21
2.2566,1.7882,0.24135083788581788,0.23358136170822563,03-27-22-01,XAI_SM,attention_opposite,22
1.6107,1.0169,0.12623895625677148,0.04773748146305637,03-27-22-01,XAI_SM,attention_opposite,23
0.0224,0.023,0.003456541272705752,0.003410209842216531,03-27-22-01,XAI_SM,attention_opposite,24
0.8622,0.8452,0.15607122118198388,0.1292061987064356,03-27-22-01,XAI_SM,attention_opposite,25
2.0943,nan,0.3767973474977635,nan,03-27-22-01,XAI_SM,attention_opposite,26
1.3232,1.8423,0.2528707891314316,0.39591817531835616,03-27-22-34,XAI_SM,random,0
0.3408,nan,0.021725704165607727,nan,03-27-22-34,XAI_SM,random,1
0.3577,0.4782,0.02267846766953758,0.03617100292080072,03-27-22-38,XAI_SM,attention_same,0
1.5849,2.6141,0.2863335008243034,1.0,03-27-22-38,XAI_SM,attention_same,1
1.2429,1.3671,0.18628252621209895,0.11394972174224909,03-27-22-41,XAI_SM,attention_opposite,0
0.6237,1.1059,0.08206176850985294,0.17980709604111256,03-27-22-41,XAI_SM,attention_opposite,1
0.9524,0.7154,0.1133049812750692,0.04691080514638967,03-27-22-41,XAI_SM,attention_opposite,2
0.8615,0.9943,0.14969700489656404,0.1595032500970252,03-27-22-41,XAI_SM,attention_opposite,3
1.2716,1.3088,0.1617559387781056,0.1536203350297862,03-27-22-41,XAI_SM,attention_opposite,4
1.4072,2.2365,0.2636101702967163,0.3911269343069822,03-27-22-41,XAI_SM,attention_opposite,5
0.9406,0.4407,0.13883690704194143,0.028374930773370964,03-27-22-41,XAI_SM,attention_opposite,6
0.906,0.8389,0.06635033276164018,0.06352785703608782,03-27-22-41,XAI_SM,attention_opposite,7
0.8376,0.7353,0.04215664303457507,0.0443683552140478,03-27-22-41,XAI_SM,attention_opposite,8
0.7353,0.9156,0.0443683552140478,0.060303501974912216,03-27-22-41,XAI_SM,attention_opposite,9
0.8859,1.0081,0.054522229473934036,0.06756112165979328,03-27-22-41,XAI_SM,attention_opposite,10
0.894,0.9216,0.06312840329745556,0.07395278209561554,03-27-22-41,XAI_SM,attention_opposite,11
0.8971,0.8618,0.056476035932754895,0.07204959090125615,03-27-22-41,XAI_SM,attention_opposite,12
1.8224,1.3272,0.3075259363031653,0.2603709749205958,03-27-22-41,XAI_SM,attention_opposite,13
1.6858,1.7935,0.21197592106838842,0.3004353222337999,03-27-22-41,XAI_SM,attention_opposite,14
1.3546,1.2182,0.2414284745273499,0.228390359141019,03-27-22-41,XAI_SM,attention_opposite,15
0.6372,0.5847,0.042509425415103184,0.03163035768023485,03-27-22-41,XAI_SM,attention_opposite,16
1.1069,0.8681,0.10793937606123827,0.09186309636545406,03-27-22-41,XAI_SM,attention_opposite,17
0.8681,0.5254,0.09186309636545406,0.03345238234854223,03-27-22-41,XAI_SM,attention_opposite,18
2.2511,nan,0.35539858804016716,nan,03-27-22-41,XAI_SM,attention_opposite,19
0.4636,0.8788,0.05896413576856,0.11888984166331124,03-27-23-06,XAI_SM,random,0
0.3649,0.6767,0.03743182508230411,0.10929822248180995,03-27-23-06,XAI_SM,random,1
0.7053,0.7892,0.07221325749227193,0.0929183748437431,03-27-23-06,XAI_SM,random,2
0.7892,0.8601,0.0929183748437431,0.09352503724918541,03-27-23-06,XAI_SM,random,3
0.4496,0.8291,0.047946785735585015,0.10464411061625904,03-27-23-06,XAI_SM,random,4
0.4845,0.4922,0.035889790299232865,0.0423188824071193,03-27-23-06,XAI_SM,random,5
0.8998,0.8007,0.07572077986034045,0.0799931246079544,03-27-23-06,XAI_SM,random,6
0.7602,0.7803,0.1261049431127608,0.12784099901340787,03-27-23-06,XAI_SM,random,7
0.4544,0.4145,0.03447412856491119,0.041543485858408065,03-27-23-06,XAI_SM,random,8
0.8219,1.0414,0.09607591796464854,0.16120295512792088,03-27-23-06,XAI_SM,random,9
0.6212,0.6156,0.08007736170888025,0.05815881359059418,03-27-23-06,XAI_SM,random,10
1.1487,1.453,0.20134164070292562,0.24051870361441727,03-27-23-06,XAI_SM,random,11
1.453,1.8707,0.24051870361441727,0.3019342325239454,03-27-23-06,XAI_SM,random,12
1.8707,nan,0.3019342325239454,nan,03-27-23-06,XAI_SM,random,13
0.4748,0.8335,0.061525803660391065,0.11740219887810259,03-27-23-23,XAI_SM,attention_same,0
0.3625,0.752,0.03521744289916956,0.07531485103086574,03-27-23-23,XAI_SM,attention_same,1
0.8385,0.9809,0.11884246709509068,0.11948961671043486,03-27-23-23,XAI_SM,attention_same,2
0.3349,0.5423,0.03457297622780668,0.0824506297454434,03-27-23-23,XAI_SM,attention_same,3
0.9969,1.3195,0.1348518447263265,0.19655138092946967,03-27-23-23,XAI_SM,attention_same,4
1.427,0.9726,0.22418891725953077,0.09163681819384195,03-27-23-23,XAI_SM,attention_same,5
1.0926,0.9596,0.1341409358947281,0.1643702186177122,03-27-23-23,XAI_SM,attention_same,6
0.7409,0.4686,0.0693762913366164,0.029976054604044303,03-27-23-23,XAI_SM,attention_same,7
0.5815,0.8246,0.1105746063480153,0.14691042677241117,03-27-23-23,XAI_SM,attention_same,8
0.4467,0.7922,0.045127163539123785,0.08525091369516385,03-27-23-23,XAI_SM,attention_same,9
1.1152,1.4733,0.13849042196963288,0.24900367720930813,03-27-23-23,XAI_SM,attention_same,10
0.6363,0.5091,0.04182143151065166,0.04232919392624607,03-27-23-23,XAI_SM,attention_same,11
0.8322,1.4398,0.12731181596340801,0.2896673699802942,03-27-23-23,XAI_SM,attention_same,12
1.4398,1.6059,0.2896673699802942,0.3675501488269775,03-27-23-23,XAI_SM,attention_same,13
1.5906,2.322,0.35590763092289307,0.4371348524172678,03-27-23-23,XAI_SM,attention_same,14
1.0468,0.9138,0.07485892272141689,0.0843393360100783,03-27-23-23,XAI_SM,attention_same,15
0.7976,0.5151,0.11480852256698185,0.06214877869953249,03-27-23-23,XAI_SM,attention_same,16
1.2681,1.2486,0.1966749590822721,0.1857579273205899,03-27-23-23,XAI_SM,attention_same,17
1.2837,1.1797,0.15581854830177677,0.09452158743899679,03-27-23-23,XAI_SM,attention_same,18
2.1608,2.5116,0.4394933576445087,0.9302067758310475,03-27-23-23,XAI_SM,attention_same,19
0.6601,0.5253,0.08543609168432376,0.05294779814594768,03-27-23-47,XAI_SM,attention_opposite,0
0.3069,0.6097,0.03466577005427975,0.05385953324117183,03-27-23-47,XAI_SM,attention_opposite,1
0.7376,0.7307,0.07108939803892333,0.0643034448571305,03-27-23-47,XAI_SM,attention_opposite,2
0.3581,0.6167,0.041263152867255785,0.09953418438914854,03-27-23-47,XAI_SM,attention_opposite,3
0.3931,0.2855,0.02428218453206489,0.004778014528496225,03-27-23-47,XAI_SM,attention_opposite,4
0.8165,0.7279,0.051570233266168455,0.039752704028748226,03-27-23-47,XAI_SM,attention_opposite,5
0.7351,0.7356,0.06805608300555116,0.07486422481829773,03-27-23-47,XAI_SM,attention_opposite,6
0.9943,nan,0.06249265167322456,nan,03-27-23-47,XAI_SM,attention_opposite,7
0.8309,1.2463,0.10616157245650817,0.19584170345755225,03-27-23-57,XAI_SM,random,0
0.8438,1.1946,0.08135491102302793,0.15818532437595756,03-27-23-57,XAI_SM,random,1
1.0777,0.9803,0.09191138055447504,0.08161904376842244,03-27-23-57,XAI_SM,random,2
0.9803,0.9976,0.08161904376842244,0.10882075439838443,03-27-23-57,XAI_SM,random,3
0.9082,0.9091,0.07475323806127651,0.08120181268190348,03-27-23-57,XAI_SM,random,4
1.0105,1.5451,0.22203832322778075,0.29580813117046817,03-27-23-57,XAI_SM,random,5
1.5451,2.5532,0.29580813117046817,1.0,03-27-23-57,XAI_SM,random,6
0.6384,0.8822,0.058645263720609374,0.10789231788551487,03-28-00-06,XAI_SM,attention_same,0
0.2142,0.2296,0.009064485316706629,0.011211735445922065,03-28-00-06,XAI_SM,attention_same,1
0.4909,0.4239,0.04726241297802115,0.04528017104740075,03-28-00-06,XAI_SM,attention_same,2
0.6424,0.8568,0.07467664159123719,0.12389890967011051,03-28-00-06,XAI_SM,attention_same,3
0.8568,1.152,0.12389890967011051,0.14816829058854306,03-28-00-06,XAI_SM,attention_same,4
0.3771,0.3615,0.03301288500011986,0.02658894564148993,03-28-00-06,XAI_SM,attention_same,5
1.1429,1.0845,0.1527593491648904,0.12037288525403009,03-28-00-06,XAI_SM,attention_same,6
1.2007,nan,0.27197451434788267,nan,03-28-00-06,XAI_SM,attention_same,7
0.7961,1.2433,0.09686667410594263,0.2602866575381657,03-28-00-17,XAI_SM,attention_opposite,0
1.0513,0.8956,0.11216503025919665,0.10425888953648328,03-28-00-17,XAI_SM,attention_opposite,1
0.315,0.3004,0.006588993928564941,0.012956950455708927,03-28-00-17,XAI_SM,attention_opposite,2
1.2383,1.5864,0.2007776625894058,0.2576874843745546,03-28-00-17,XAI_SM,attention_opposite,3
1.3396,1.4791,0.1698398542256357,0.16106384615313554,03-28-00-17,XAI_SM,attention_opposite,4
0.3005,0.3234,0.019416833521929373,0.019750672197674218,03-28-00-17,XAI_SM,attention_opposite,5
0.3234,0.3137,0.019750672197674218,0.015977109847792412,03-28-00-17,XAI_SM,attention_opposite,6
1.1035,nan,0.25616420762368686,nan,03-28-00-17,XAI_SM,attention_opposite,7
0.7538,0.9025,0.0773896150989233,0.07444759013097908,03-28-00-27,XAI_SM,random,0
0.8055,1.0017,0.07083564951218053,0.08570221021211623,03-28-00-27,XAI_SM,random,1
0.501,0.464,0.023377877244601993,0.021406554151811516,03-28-00-27,XAI_SM,random,2
1.0408,0.7064,0.10530706426312728,0.07657978353580708,03-28-00-27,XAI_SM,random,3
1.3642,2.1293,0.13053395285101027,0.26082726808195855,03-28-00-27,XAI_SM,random,4
0.838,0.4592,0.07184816396461859,0.03897418242242163,03-28-00-27,XAI_SM,random,5
0.6719,0.4401,0.06843108377701097,0.023768626920206933,03-28-00-27,XAI_SM,random,6
2.2812,nan,0.24583223967502513,nan,03-28-00-27,XAI_SM,random,7
1.4989,2.4344,0.2600658937458873,0.4084407824604403,03-28-00-38,XAI_SM,attention_same,0
1.0052,nan,0.09459274468231484,nan,03-28-00-38,XAI_SM,attention_same,1
0.7001,0.9438,0.075174764983045,0.07743628817058162,03-28-00-41,XAI_SM,attention_opposite,0
1.0352,1.0098,0.1331133883950684,0.09704680579645862,03-28-00-41,XAI_SM,attention_opposite,1
0.895,0.7585,0.09162297677483643,0.04959451213413072,03-28-00-41,XAI_SM,attention_opposite,2
0.3884,0.5273,0.03286878121546396,0.08153972876221782,03-28-00-41,XAI_SM,attention_opposite,3
0.6484,0.647,0.03534680943120592,0.040544218695537905,03-28-00-41,XAI_SM,attention_opposite,4
0.843,0.8726,0.10668504653870063,0.12357731563938552,03-28-00-41,XAI_SM,attention_opposite,5
1.285,1.2681,0.23303389002374084,0.23501684049169447,03-28-00-41,XAI_SM,attention_opposite,6
1.4468,1.4585,0.24724195707629157,0.21788809620775454,03-28-00-41,XAI_SM,attention_opposite,7
1.0325,1.0237,0.12407181973401783,0.12036557653087974,03-28-00-41,XAI_SM,attention_opposite,8
1.1173,1.2098,0.09259209569527795,0.15794931630911824,03-28-00-41,XAI_SM,attention_opposite,9
0.6537,0.7372,0.05124228949723847,0.05629655906670137,03-28-00-41,XAI_SM,attention_opposite,10
1.237,1.2745,0.16295974525832288,0.15130206994871243,03-28-00-41,XAI_SM,attention_opposite,11
0.6426,0.7338,0.04091918733082118,0.05232723184794588,03-28-00-41,XAI_SM,attention_opposite,12
1.0632,1.0152,0.07831735967391668,0.06950262606087648,03-28-00-41,XAI_SM,attention_opposite,13
1.3176,1.352,0.2550243553427355,0.25552644384460615,03-28-00-41,XAI_SM,attention_opposite,14
1.212,1.1579,0.15026514519852893,0.09611953439270943,03-28-00-41,XAI_SM,attention_opposite,15
1.1579,1.1664,0.09611953439270943,0.14876381119116447,03-28-00-41,XAI_SM,attention_opposite,16
1.1235,1.0018,0.12679101685230187,0.11540144336298189,03-28-00-41,XAI_SM,attention_opposite,17
0.6147,0.5781,0.03141510047336038,0.02947259446626225,03-28-00-41,XAI_SM,attention_opposite,18
0.7362,0.745,0.06144711952725794,0.05602449142170619,03-28-00-41,XAI_SM,attention_opposite,19
1.4122,1.2883,0.2867406812008758,0.28894667302015664,03-28-00-41,XAI_SM,attention_opposite,20
0.9444,0.9544,0.12164738491197513,0.11190020016624233,03-28-00-41,XAI_SM,attention_opposite,21
0.6071,0.6025,0.04985894101834595,0.0491603120696153,03-28-00-41,XAI_SM,attention_opposite,22
0.6025,0.5623,0.0491603120696153,0.03826670467179419,03-28-00-41,XAI_SM,attention_opposite,23
0.5623,0.6313,0.03826670467179419,0.04784516410966355,03-28-00-41,XAI_SM,attention_opposite,24
0.6313,0.629,0.04784516410966355,0.05270407058671781,03-28-00-41,XAI_SM,attention_opposite,25
0.4846,0.4862,0.02487069047420777,0.02390871832547137,03-28-00-41,XAI_SM,attention_opposite,26
0.8372,0.848,0.1001119195996068,0.09749562734147545,03-28-00-41,XAI_SM,attention_opposite,27
1.0213,0.9356,0.13785903537746455,0.11644813563120926,03-28-00-41,XAI_SM,attention_opposite,28
1.3451,1.3616,0.2818020265419233,0.2785098649134305,03-28-00-41,XAI_SM,attention_opposite,29
1.2086,1.2208,0.1496027048664573,0.1604575838700738,03-28-00-41,XAI_SM,attention_opposite,30
1.0129,1.0678,0.1102672810422703,0.11999479175458577,03-28-00-41,XAI_SM,attention_opposite,31
0.9621,0.8481,0.1358278611970128,0.1057381221998315,03-28-00-41,XAI_SM,attention_opposite,32
0.5347,0.5516,0.054274936096703794,0.05828011596065124,03-28-00-41,XAI_SM,attention_opposite,33
0.9797,0.9454,0.1160973952894722,0.11995957231880543,03-28-00-41,XAI_SM,attention_opposite,34
1.401,1.4892,0.2271497865015753,0.2675540990182159,03-28-00-41,XAI_SM,attention_opposite,35
1.2357,1.3093,0.1700477728309046,0.19242790475077745,03-28-00-41,XAI_SM,attention_opposite,36
1.3823,1.2897,0.26915084952121593,0.24972443767087454,03-28-00-41,XAI_SM,attention_opposite,37
0.8945,0.911,0.11986049492147816,0.1131845672428186,03-28-00-41,XAI_SM,attention_opposite,38
1.0547,1.0483,0.20197044005306497,0.21944585281118734,03-28-01-26,XAI_SM,random,0
1.0483,1.0749,0.21944585281118734,0.26125797481247665,03-28-01-26,XAI_SM,random,1
0.6434,0.8075,0.05659055814412011,0.0527847450259436,03-28-01-26,XAI_SM,random,2
1.595,2.4044,0.3256359901154512,0.4682923645667477,03-28-01-26,XAI_SM,random,3
0.6582,0.6978,0.04862544208252828,0.06670115900271194,03-28-01-26,XAI_SM,random,4
1.0255,1.0411,0.1935028969484298,0.22661003776256666,03-28-01-33,XAI_SM,attention_same,0
1.4656,2.3583,0.2961977790047487,0.47286066112311476,03-28-01-33,XAI_SM,attention_same,1
1.0256,1.0639,0.2107660150432255,0.24007375729961203,03-28-01-33,XAI_SM,attention_same,2
1.1175,0.6222,0.11489890337347866,0.04560603366164516,03-28-01-33,XAI_SM,attention_same,3
0.9711,0.951,0.09002117804160203,0.08079039047809765,03-28-01-33,XAI_SM,attention_same,4
1.0123,1.0433,0.1742771923440989,0.24303720041120702,03-28-01-33,XAI_SM,attention_same,5
1.9336,1.3871,0.27438171755754115,0.23325300666877757,03-28-01-33,XAI_SM,attention_same,6
0.4242,0.7049,0.05719641430435624,0.11246116646924031,03-28-01-33,XAI_SM,attention_same,7
0.7049,0.9055,0.11246116646924031,0.13887482114530755,03-28-01-33,XAI_SM,attention_same,8
0.9064,0.9884,0.16869838432056106,0.12997796656651828,03-28-01-33,XAI_SM,attention_same,9
1.1868,1.2431,0.23401581845389935,0.23402406967329692,03-28-01-33,XAI_SM,attention_same,10
0.9353,1.0156,0.09560280289764761,0.09831755790676415,03-28-01-33,XAI_SM,attention_same,11
1.357,1.9465,0.2656784862470811,0.37449677673779047,03-28-01-33,XAI_SM,attention_same,12
1.4652,2.0204,0.22703777808220743,0.3497940836799723,03-28-01-33,XAI_SM,attention_same,13
1.1074,0.7895,0.2252297428769013,0.08214560331080561,03-28-01-33,XAI_SM,attention_same,14
0.9147,nan,0.11414577239733356,nan,03-28-01-33,XAI_SM,attention_same,15
1.0554,1.0488,0.19491692675173994,0.22265590977679806,03-28-01-53,XAI_SM,attention_opposite,0
0.9448,nan,0.13203631328857235,nan,03-28-01-53,XAI_SM,attention_opposite,1
0.7443,1.0602,0.07073757115017901,0.14672116779952368,03-28-01-57,XAI_SM,random,0
0.8066,0.7355,0.09422200950377704,0.09316846944497116,03-28-01-57,XAI_SM,random,1
0.7355,0.7825,0.09316846944497116,0.07048236152085849,03-28-01-57,XAI_SM,random,2
1.1005,0.5791,0.11820414758385223,0.05553224770607654,03-28-01-57,XAI_SM,random,3
0.7937,0.8193,0.05833468682076187,0.08695982803444079,03-28-01-57,XAI_SM,random,4
0.4467,0.4303,0.03324115877469418,0.029128562468492963,03-28-01-57,XAI_SM,random,5
0.8902,1.488,0.11267374221651633,0.24989881754745216,03-28-01-57,XAI_SM,random,6
1.3985,1.6612,0.2428476748746872,0.32199378474107376,03-28-01-57,XAI_SM,random,7
1.2384,0.9751,0.1900706167720875,0.15166276279075344,03-28-01-57,XAI_SM,random,8
0.9751,0.8091,0.15166276279075344,0.1315754721362938,03-28-01-57,XAI_SM,random,9
1.8603,2.5757,0.3378921976689893,0.8427650758377837,03-28-01-57,XAI_SM,random,10
0.7534,1.0628,0.08219597787316629,0.15660865775025484,03-28-02-11,XAI_SM,attention_same,0
0.1724,0.3385,0.007333093665106424,0.01642684710594489,03-28-02-11,XAI_SM,attention_same,1
1.0063,1.4631,0.15953354007570958,0.26792960038159075,03-28-02-11,XAI_SM,attention_same,2
0.5437,0.5607,0.056298015135189235,0.08777985285114219,03-28-02-11,XAI_SM,attention_same,3
0.916,0.9478,0.0617116984614697,0.07677107421460556,03-28-02-11,XAI_SM,attention_same,4
1.4199,1.6551,0.24656279052665245,0.3107457578650923,03-28-02-11,XAI_SM,attention_same,5
1.6551,nan,0.3107457578650923,nan,03-28-02-11,XAI_SM,attention_same,6
0.7682,1.027,0.0823761727642846,0.1500890132614241,03-28-02-20,XAI_SM,attention_opposite,0
0.9129,0.8778,0.0873160199076552,0.10489185053911401,03-28-02-20,XAI_SM,attention_opposite,1
0.8631,0.7694,0.10718719035134072,0.089551243842613,03-28-02-20,XAI_SM,attention_opposite,2
0.9453,1.2538,0.12541356522547967,0.19720208269218728,03-28-02-20,XAI_SM,attention_opposite,3
0.5441,0.7725,0.04114394971850255,0.051991325737206356,03-28-02-20,XAI_SM,attention_opposite,4
0.3513,0.719,0.026106393859554027,0.08734190269126033,03-28-02-20,XAI_SM,attention_opposite,5
0.9149,1.2201,0.12849745231613835,0.19913602170866437,03-28-02-20,XAI_SM,attention_opposite,6
0.8319,1.3296,0.09740897900609331,0.22258518647538947,03-28-02-20,XAI_SM,attention_opposite,7
1.1158,0.9007,0.1806307488752629,0.14639837363572572,03-28-02-20,XAI_SM,attention_opposite,8
1.1827,1.6677,0.1841894995917987,0.29833576141685203,03-28-02-20,XAI_SM,attention_opposite,9
1.3006,1.1856,0.20760594194284793,0.18342862358044343,03-28-02-20,XAI_SM,attention_opposite,10
0.4331,0.4502,0.041087334413135335,0.04249606160061354,03-28-02-20,XAI_SM,attention_opposite,11
1.2321,1.1048,0.20171643453020566,0.15714091864887758,03-28-02-20,XAI_SM,attention_opposite,12
1.1427,0.8042,0.20452836137133895,0.14176785482266294,03-28-02-20,XAI_SM,attention_opposite,13
1.5527,1.7234,0.12823549017107125,0.17896676432022462,03-28-02-20,XAI_SM,attention_opposite,14
1.794,1.2299,0.138797154409458,0.08893503110474685,03-28-02-20,XAI_SM,attention_opposite,15
1.2299,0.9753,0.08893503110474685,0.060728267163479795,03-28-02-20,XAI_SM,attention_opposite,16
1.2201,1.0959,0.18323715487253225,0.15007299988885428,03-28-02-20,XAI_SM,attention_opposite,17
1.1309,1.6617,0.19194979279888622,0.2978043962576142,03-28-02-20,XAI_SM,attention_opposite,18
